Labels,Feature_0,Product_Name,Feature_1,Feature_2
-1.0,good tablet budgeti ended returning tablet price tablet performed well however money favor step amazon lineup ipads great opinion best cost experienced samsung tab line solid tablet budget often find one sale pretty good bangforthe buckif money concern probably work well enough,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.53125,3.0
-1.0,smoothecho tough deal understand questions ask definitely cannot follow question speaker sounds great looks great also hook devices automation hopefully update comms cuz google home killing,Echo WhiteEcho White,0.3027777777777778,3.0
1.0,great tabletmy year old grandson loves kindle one sister got one,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.45,5.0
1.0,better fire stickthis like fire stove screen best great price,Amazon  Kindle Voyage  GB  WiFi  G  BlackAmazon  Kindle Voyage  GB  WiFi  G  Black,0.7666666666666666,5.0
1.0,fire tabletthis perfect year old needs sd card memory low keeps happy,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.475,4.0
-1.0,gettingusedafter using ipad weird see flickers reading small screen however recommended friend mine thinks easy eyes battery lasts long download work related pdfs read later main purpose buy read docs offline redundant kindle ipadother tabs,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,-0.05,3.0
-1.0,item week wadidnt like return policy item could purchase insurance store,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,2.0
-1.0,slow performanceslow performance charging port low poor quality gets frozen times,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.23333333333333334,3.0
-1.0,speaker minimal voice recognitionexpensive speaker voice recognition work well skill set extemely limited even though amazon claims,Echo WhiteEcho White,-0.08571428571428573,2.0
-1.0,ok productit ok product nothing special cutting edge technology,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.1892857142857143,3.0
1.0,kindle voyage giftgoal get e reader allows one read light situation goal achieved reading patio beach great easy download books lightweight good battery life pluses,Amazon Fire Hd  in Tablet gb Black Bsztbk th Gen  AndroidAmazon Fire Hd  in Tablet gb Black Bsztbk th Gen  Android,0.5833333333333334,5.0
1.0,teenage daughter loves itits much better viewing tiny phone great price,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.325,5.0
1.0,excellent hd gb tableti love tablet battery life last long time use amazon kindle fire predominately watching movies amazon prime netflixs checking emails also carry appointments meetings compact tablet big bulky playback movies great movies hd great little tablet looking something watch movies checking emails would definitely recommend tablet friends family members,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.31805555555555554,5.0
1.0,excellent valuegreat tablet phenomenal value money bought one everyone family,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.75,5.0
-1.0,amazon voyage dead trying update softwaremy kindle voyage nearly months old worked perfectly kept receiving emails amazon software update switched airplane mode switched wifi shortly screen locked tried everything customer support tell buy new one annoyed left software kindle voyage would still working,Kindle Paperwhite Ereader  White  HighResolution Display  ppi with Builtin Light WiFi  Includes Special Offers,0.09204545454545453,1.0
1.0,quick readperfect tablet beginning reader great games videos,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5666666666666667,4.0
1.0,finally started reading againlove new kindle read hesitant kindle easy use lightweight convenient pick book great outdoor reading downside want read dark back light crisp clear text easy set,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2403030303030303,5.0
1.0,great kidsi purchased tablets kurio kids far best apps need adult great adults kids read books great visuals bad thing like old kindle fire microusb portion gets loose,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.32478632478632474,4.0
1.0,love tabletsbought blacks blue orange tablets amazing awesome price,Echo WhiteEcho White,0.525,5.0
1.0,great readingawesome product enjoy reading must,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.6000000000000001,5.0
1.0,great tableteasy use great picture would recommend friend,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.8,5.0
-1.0,almostit somewhat step roku previously using much expecting think couple firmware updates away better nowspent good part day trying figure could connect dualband router ghz ghz hours phone verizon fios tech support unsuccessful devices connected ghz without issue pack return called amazon tech support turns knownissue firetv difficulty ghz networks set auto channel selection utilizing channel numbers tech support person said change channel instead automatic workedbluetooth audio video sync showtime netflix sling plex hulu fine speakers video lags slightly behind audio using bluetooth audio video perfect sync bluetooth amazon prime video makes think shall fixed point amazon provided video demonstrates work well regardgotta say prefer platform agnostic ui roku amazonworld tucked away app firetv navigation pane represents mostly amazon products option modify rokus ui media less provider voice search works well want presented amazons viewing options reason thought search universal movies tv shows available amazon show bummer firetv ok less expecting good options around corner beginning doubt choice,Kindle PaperwhiteKindle Paperwhite,0.2744444444444445,2.0
1.0,excellent tableti bit worried would like tablet watched prices go amazon wish bought one also read reviews watched video reviews trip coming want take laptop took plunge glad able watch netflix hulu hbo go hbo youtube problems great tablet price also books loaded read later using kindle touch buy tablet would suggest getting memory card,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5599999999999999,5.0
1.0,great tablet pricefor price tablet good choice purchased one girlfriend happy good processing capability resolution expected,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.58,4.0
1.0,easy eyeseasy eyes perfect travel battery life,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7166666666666667,4.0
-1.0,piece junkexcept unlike millennium falcon counts software mess expect much tablet man painful use,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.225,1.0
-1.0,hate itnot good hate never buy sucks done,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,-0.30000000000000004,1.0
1.0,good readeri original kindle decided upgrade functional easy use,Echo WhiteEcho White,0.5027777777777778,5.0
-1.0,kidsdidnt realize bought google play,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,1.0
1.0,great starter tabletbasic tablet good features everything need great social media youtubenetflix etc much storage space additional storage options like sd card available,Echo WhiteEcho White,0.4888888888888889,4.0
-1.0,cool gadgetmy husband wanted bought months really see huge need fun first find nobody really uses much maybe took time research may find interesting,Amazon Fire TvAmazon Fire Tv,0.30000000000000004,4.0
-1.0,cool app work welli like product app slow esp outside us go,Amazon Fire Hd  Standing Protective Caseth Generation   Release Cayenne RedAmazon W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,0.016666666666666646,4.0
1.0,great size battery awesomewhat say enjoy books magazines hard beat backlit issue take everywhere enjoy version much,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3016666666666667,5.0
-1.0,says missing one key featurethere nothing spectacular item also nothing majorly wrong biggest flaw geared kids way found searching settings online lock touch screen video keeps playing child hits screen means lots times helping get back movie show rather relaxing like ipad guided access activated,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.02000000000000001,3.0
1.0,great tableti would highly recommend kindle user friendly big large enough see easily,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.2832312925170068,5.0
-1.0,great needs workgreat needs work worth money limited asked form questions continually load skills order ask questions related topics taxing spending time makes say forget hopefully fixed soon really purchased google one oh well,Echo WhiteEcho White,0.22142857142857145,4.0
1.0,techy kids likegreat kid friendly product hours enjoyment,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.375,4.0
-1.0,returned itwhile seemed work fine tap open mic feature best bought gift would prefer one listens tap makes press mic button every time wish communicate alexa seems defeat purpose,Amazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver AluminumAmazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver Aluminum,0.4722222222222223,2.0
1.0,great tableti love tablet great buy would strongly recommend buying great reader also good surfing web,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6722222222222222,5.0
-1.0,great gatei waited advanced keeps disconnecting wifi pain reboot know much either weeks see grows us,Echo WhiteEcho White,0.4666666666666667,3.0
1.0,good alexa deviceneeded inexpensive portable alexa device works perfectly,Echo WhiteEcho White,0.85,4.0
1.0,great giftlove tablets bought tablets friend love,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.65,4.0
-1.0,basic tableti giving three stars used much watch shows moviesive aprox month sometimes screen goes blank idea whyis tabletor maybe appclueless making big deal bought black friday money waste think would buy,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.027777777777777776,3.0
1.0,good pricebought grandchildren christmas always mine,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7,4.0
-1.0,ehhi amazon tablets past far worst bought slow drained battery kicking apps time,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.3625,1.0
1.0,good tabletthis tablet pretty cool reasonably priced easy enough kids use would recommend interested buying one wanna spend lot,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.31190476190476185,5.0
1.0,light weight holdenjoying kindle like lightness great buy,Amazon Fire Hd  in Tablet gb Black Bsztbk th Gen  AndroidAmazon Fire Hd  in Tablet gb Black Bsztbk th Gen  Android,0.6000000000000001,5.0
-1.0,freezes upthe kindle continues freeze watching movie also freeze randomly,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.5,1.0
1.0,bought giftbought gift mom send loves,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.0,4.0
-1.0,kindle firebest priced tableti actually purchased tablets students attend school program salvation army also kindle fire personal tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
1.0,lotthis tablet great deal surfing net watching movie using music channels affordable way stay touch also use ebooks school,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.4,4.0
-1.0,could get work return ithad kinds problems registering getting work customer service best buy amazon internet provider trying help avail,Amazon Fire TvAmazon Fire Tv,1.0,2.0
-1.0,beginnerthe product works fine need install bunch apps use full potential,Echo WhiteEcho White,0.25555555555555554,3.0
-1.0,way much go thru littleprice high found customer service best buy north myrtle beach little patience questions enough questions answered later found best buy policy,Fire HD  Tablet with Alexa  HD Display  GB Tangerine  with Special Offers,0.31035714285714283,2.0
1.0,awesomeeven better echo dot fantastic speaker,Coconut Water Red Tea  Oz pack of Amazon Fire Tv,0.45,5.0
-1.0,great need workalexa nice lacks lot informayion asking questions like smart phone ask anything give answer certain thing email el certain apps alexa app work still working alexa maybe could reason though would like siri ask anything,Echo WhiteEcho White,0.4085714285714285,3.0
1.0,good reader charge lasts foreverthis perfect reader price great easy eyes battery lasts longer tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7333333333333334,4.0
-1.0,flash goodi personally kindle vovage paperwhite flash every page turn bit good reading experience,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.35,4.0
-1.0,bad tabletyou cannot download internet service subject limited options things wish could bought,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.31269841269841264,1.0
-1.0,amazon device periodbought year old watch netflix movies via google playthe entire user experience amazoncentric os appears androidbased repackagedrebuilt fireos result device android os userinterfacei able install netflix app test cannot load google play app means kids movies ie toy story etc intended play available reason alone device getting returned today,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.25,3.0
-1.0,lack usabilitybuying device thought could replace phone kids love use watch videos great applications limited comes kids video outside amazons store,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3071428571428572,3.0
-1.0,great color tabletdont care much purchase apps r used daily basis,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3333333333333333,3.0
-1.0,poo stickso thing sucks many apps work amazon fire stick better box still blows chucks,Fire HD  Tablet with Alexa  HD Display  GB Tangerine  with Special Offers,0.2333333333333333,5.0
1.0,easy usedoes lot old tabletit hasmore memory,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.26666666666666666,4.0
-1.0,happydoesnt understand anything ask good answering questionsi extremely disappointed,Amazon Fire TvAmazon Fire Tv,-0.025000000000000026,2.0
1.0,great pricei bought kids go trips play educational games movies price nice complaints kindle products purchased,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.5499999999999999,5.0
-1.0,ok starterworks well much advertisements little control content,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.1708333333333333,3.0
-1.0,happy overall performance productnot happy product instruction book go help set big fan online tutorial really hard time powering camera setting take good pictures like multiple ads every time used finally locked hard time getting go settings could anything probably returning product best buy,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2716666666666667,2.0
-1.0,slow tabletit cheap didnt expect amazing disappointed great streaming video even better chromecast,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.20833333333333331,2.0
1.0,great productvery easy basic e book reader good beginners start,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4833333333333333,5.0
-1.0,goodthe tablet would never turn even charging,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,1.0
-1.0,product issuesthis product would turn charge store could locate another one,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.0,1.0
1.0,great buy read lotthis really good read lot strain eyes light weight demerit cant use night enough light,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.46,4.0
1.0,great priceit convenient small work awesome put purse,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5166666666666667,5.0
-1.0,sosoonce connected wifi would connect daughters wifi visited loading time programs really slow oh well expect,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.30000000000000004,2.0
-1.0,cannot use airplanethe internet server silk compatible free wifi southwest airlines bought use plane also cannot hear audio even sound way plane really need since computer iphone kindle home,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3333333333333333,2.0
1.0,loves itso far yo loves thought would much,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.15000000000000002,5.0
1.0,basic tablet great anythingi thought size little small bit besides nice battery good,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2770833333333333,4.0
1.0,easy kidsgranddaughter loves easy durable loves pink case,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.2555555555555556,5.0
1.0,family sharing tooluse kindle apps android phones tablets apps support family sharing kindles great inexpensive purpose,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.8,4.0
1.0,good starter tabletdoes basic functions tablet hardcore users may want ipad,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.35,4.0
-1.0,fire suckshated purchase everything amazon took back within couple days got roku way better,Certified Refurbished Amazon Fire TV Stick Previous Generation  stCertified Refurbished Amazon Fire TV Stick Previous Generation  st,0.25,1.0
-1.0,everyoneits need amazon account download apps ita really pain dont like,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2,1.0
1.0,looking kindlemore flexibility kindle bigger screen like surf web download read books,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.0,4.0
1.0,goodgood easy buy tablet low price worth buy,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2444444444444445,5.0
1.0,great gift studentbought family member get school books well entertainment loved put,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.75,5.0
1.0,great educational tool kidsgreat way get kids introduced using tablet ton free software available guarantee seals deal,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.4625,5.0
1.0,great purchasegot christmas gifts grandsons love,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.65,5.0
-1.0,amazontablet stopped working owning two weeks came back hour,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.0,3.0
-1.0,eh okay starter tabletthe amazon warranty product great reason needs keep replacing two died within weeks every single one broken screen,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2071428571428572,3.0
-1.0,disappointedi got replace ipad child disappointed charge dies quickly charger wrapped around tablet order charge weeks tablet low price worth hassle disappointment,Kindle Oasis Ereader with Leather Charging Cover  Black  HighResolution Display  ppi WiFi  Includes Special Offers,-0.14333333333333334,2.0
1.0,great low pricepurchased great price use go tablet works great easy use,Echo WhiteEcho White,0.5666666666666668,5.0
1.0,awesomemy great granddaughter loves easy use holds charge well,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.6166666666666667,5.0
-1.0,low performanceit meet expectations pretty slow,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.01666666666666668,3.0
1.0,great soundthis one cool item take lot space great sound like personal assistant,Amazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver AluminumAmazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver Aluminum,0.47,5.0
-1.0,right pricei pulled trigger fire tablet knowing would install google play store separately work could bang buck android tablet,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.2857142857142857,5.0
-1.0,alright tabletthought would perfect two children case warranty pass download unlimited apps seemed great however pad sometimes unresponsive inaccuratewhich frustrating children case little bulky confusing children want push icon play instead downloads definite learning curve overcome time could user friendly younger users,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.16093749999999998,3.0
-1.0,ok definitely greatamazon adds annoying lack compatibility google apps annoying price great nice really better tablets,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.11428571428571427,3.0
-1.0,bad expensive getits great product giving price find thing form cheap tablet still solid product tho,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,6.661338147750939e-17,5.0
1.0,great year oldgranddaughter loves fantastic,Amazon  Kindle Voyage  GB  WiFi  G  BlackAmazon  Kindle Voyage  GB  WiFi  G  Black,0.6000000000000001,5.0
-1.0,good reading deviceit good reading device price drop dollar deal need buy one level,Fire Tablet  Display WiFi  GB  Includes Special Offers Black,0.7,5.0
-1.0,worth moneyi original fire stick truly see great difference new older version hoping whe new version came could really understand justify paying new one old one worked fine unfortunately cant worth money returned item stuck one,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.2139520202020202,2.0
-1.0,could get cync wifitook product back told order get assistance geek squad would help home charged service decided need product badly took back refund,Amazon Fire TvAmazon Fire Tv,-0.2333333333333333,3.0
1.0,great tablet pricegreat tablet web access works well gaming reason spend unless need larger screen,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.4,5.0
-1.0,paperwhite great e book readerthis perfect needs love reading low light situations paperwhite replaces one lost europe last trip cannot without one,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.45,5.0
-1.0,need tablet smart phone workso seen mall tv ads thought hmm sounds good note mine sound good units heard play music stores know seem adjustments make say volume volume say volume lever time told needed use smart phone table load alexa app run everything time say alexa morris knight know alexa morris knight vj mtv know alexa tell vj mtv know get know often get answer get answer alexa often give answer different person person asked aboutif amazon fire stick ask alexa movie joan collins movie virgin queen anytime use word movie turn fire stick watching something else longer watching turn amazon fire stick cannot put tv back watching beforethe echo device often tell go alexa app really sure echo device everything run alexa app get table use alexa wayi happy purchase went mall person said bring tablet see going see driven tablet app right,Echo WhiteEcho White,0.3814285714285714,3.0
1.0,great tablet fastmy son loves new tablet never puts going get nd one daughter,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.4681818181818182,5.0
1.0,great people like readvery easy use amazon loads books access,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6166666666666667,5.0
1.0,goodgood wife likes better expensive ones brands,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
-1.0,charging wellwill seem charge way th kindlle,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.0,2.0
1.0,great prime accessi like ease use good support amazon reasonable price versatile tablet,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.5666666666666667,5.0
1.0,great productworks great love portability books overall great product,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.5800000000000001,4.0
1.0,good kidsi bought table year old nephew love bit small good,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.35,4.0
1.0,easyso easy parents keep track children,Echo WhiteEcho White,0.43333333333333335,5.0
-1.0,amazing decicewe loved much home bought miore,Amazon Fire TvAmazon Fire Tv,0.5,5.0
1.0,love fireexcellent value lets lug favorite books around read whenever would without,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.5,5.0
-1.0,slowvery slow guess worth bucks great product child,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.26666666666666666,1.0
-1.0,impressedthought would pretty cool gadget impressed poor voice recognition,Echo WhiteEcho White,0.30000000000000004,2.0
-1.0,good reader lightgreat reader reading bed light weight easy use,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.5111111111111112,4.0
1.0,great price great productfor money best tablet buy bought bunch nieces play love kindle money allows wide variety activities,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6,5.0
-1.0,limited capabilitiesnot user friendly intuitivevery limited capabilities appsgood viewing moviesvery limited language capabilities english languagesapps downloaded cannot found,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.032142857142857154,3.0
1.0,good first time kindle owneri take everywhere go got back reading time firsttime kindle buyer like shall enjoy product problems installing apps like viber still good purchase,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.41,4.0
-1.0,disappointedit working great sudden wouldnt come,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.4,3.0
-1.0,must wi fii wi fi cannot use device returning wanted something father could use e reader thought would able download books via computer using usb cable cannot unless registered cannot register unless wi fi amazon needs fix major flaw,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.28125,1.0
-1.0,disappointedi thought buy child bc kids mode poor,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.4,1.0
1.0,great entry level tabletthis great entry level tablet bells whistles expensive tablets however price point specs quite impressive easy purchase small sized tablet child powerful enough screen quality good enough overall highly recommend,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.28694444444444445,4.0
1.0,kindle firei bought son heloves reads plays games time,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.0,5.0
1.0,greati skeptical first love love love,Echo WhiteEcho White,0.25,5.0
-1.0,slowswiping repeated several times sometimes get action respond returned,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.05,2.0
1.0,good productbattery life good clarity color good still learning navigate,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6999999999999998,4.0
-1.0,really figured use iti hope use figure use trying,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.2,3.0
1.0,looking great gift affordableif looking affordable gift,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.8,5.0
1.0,baby shower prizewe bought tablet give prize baby shower contest thought good price decided purchase,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7,3.0
-1.0,good hardware bad softwarethe built quality great taking considerarions price tablet pretty fast responsive however amazons operating system horrible miss lot apps use apple devices others work good mint netflix download capability also work chromecast devices,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.13571428571428573,3.0
1.0,jobit job would buy one screen brighter times difficult read screen bright,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.10000000000000003,3.0
1.0,good fari love read using kindle great,Amazon Fire Hd  in Tablet gb Black Bsztbk th Gen  AndroidAmazon Fire Hd  in Tablet gb Black Bsztbk th Gen  Android,0.6666666666666666,5.0
1.0,great reader beachmakes reading outdoors enjoyable spend time beach,Fire Tablet  Display WiFi  GB  Includes Special Offers Black,0.65,5.0
-1.0,okall static item sure get better deal buying two cant wait gift someone appears lot questions go unanswered,Echo WhiteEcho White,0.35,3.0
-1.0,unlockworked great awhile would unlock would enter pin screen would go black took geek squad luckily bought protection plan told fix replace got another one one exact thing ended returning one,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.3041666666666667,1.0
1.0,tablet kidseasy use loves green case durable great gift,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.30000000000000004,5.0
1.0,like iti got son user friendly durable,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.375,5.0
-1.0,decent tablet butnot user friendly regards compatibility google play services play store etc definitely needs improved upon,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.18055555555555555,3.0
1.0,loves iti bought tablet year grand daughter system comes set kid friendly games allows put tablet kid mode keeps safe zone also installed abc mouse another hit program,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.4583333333333333,4.0
-1.0,greatit broke quick get pay honestly,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4666666666666667,2.0
1.0,nice tabletdoes everything need business needs,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6,5.0
-1.0,impressed allok bought high expectations watching commercials thought going better siri react answer calls well limited use play prime musics,Echo WhiteEcho White,0.3971428571428571,3.0
1.0,nice size readings books electronicallygood value enjoy using recommend highly,Fire Tablet  Display WiFi  GB  Includes Special Offers Black,0.38666666666666666,4.0
1.0,kindle fire hd really greatit big screen see better loads games books fast,Fire HD  Tablet with Alexa  HD Display  GB Tangerine  with Special Offers,0.225,5.0
1.0,great tablet kidswe love freetime settings kids newer kindle fires able create login kids well set limits amount device time allowed daily set weekends desired set age restrictions content also avoid inappropriate ads etc downloaded apps choose ones want child access profile settings one child older allow access something younger siblings basically like set access rights know safe continually monitor every moment way freetime kids settings available without subscribe freetime app access plan,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.3583333333333333,5.0
-1.0,great item viewingthis item great take space plus great features,Certified Refurbished Amazon Fire TV Stick Previous Generation  stKindle Paperwhite,0.8000000000000002,5.0
-1.0,return christmas eve daywould take charge good thing tried wrapping christmas,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.7,1.0
-1.0,unable get reliable understandable technicalalexa functions yopu attempt connect multiple devices technical supprt worthless,Amazon Fire TvAmazon Fire Tv,-0.325,3.0
-1.0,product ok butsetup going great remote stopped working replaced batteries several times help return product,Amazon Fire TvAmazon Fire Tv,0.3,4.0
1.0,perfect sizejust right size reading books playing games,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.6428571428571428,5.0
-1.0,wanted something nicehard figure looks like nice piece furniture right really hard determine use,Echo WhiteEcho White,0.19801587301587295,4.0
-1.0,nice cheap gifti would recommend buying tablet personal use,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3333333333333333,4.0
-1.0,soafter owning kids samsung seems confusing navigate also returned using samaumg,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.3,2.0
-1.0,replaced kindle firewhile reading might bit easier paperwhite navigating drove nuts touch screen annoying limited functionality tried like couldnt sitting unused use less expensive fire,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,-0.3845238095238096,2.0
1.0,great kindle quality reasonable pricei love new kindle size perfect fits right purse easy navigate love touch screen able read outside without glare flaw backlit order read dark need book light mind much wish kindle would come case kindle built book light like first generation kindle,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3636940836940837,4.0
1.0,starter tablet gifti got gift wife starter tablet loves,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,4.0
